info,label
This scketch contains 5 Total shapes 2 circles and 3 lines and The sketch looks like a Medium circle is on the right of a Medium circle and a Medium circle is on the left of a Medium line and a Medium line is on the right of a Small line and a Small line is on the left of a Small line ,0
This scketch contains 5 Total shapes 4 circles and 1 lines and The sketch looks like None and a Medium circle is on the left of a Medium circle and a Small line is above a Medium circle and a Small line is above a Medium circle ,0
This scketch contains 1 Total shapes 1 triangles and The sketch looks like ,1
This scketch contains 3 Total shapes 2 circles and 1 lines and The sketch looks like a Medium line is on the right of a Medium circle and a Medium circle is on the left of a Medium circle ,4
This scketch contains 2 Total shapes 1 circles and 1 lines and The sketch looks like a Medium circle is above a Medium line ,3
This scketch contains 2 Total shapes 1 circles and 1 lines and The sketch looks like a Medium circle is above a Medium line ,3
This scketch contains 3 Total shapes 1 circles and 2 lines and The sketch looks like a Medium line is on the left of a Large circle and a Small line is inside a Large circle ,3
This scketch contains 2 Total shapes 1 circles and 1 lines and The sketch looks like a Medium circle is above a Medium line ,3
This scketch contains 1 Total shapes 1 lines and The sketch looks like ,4
This scketch contains 2 Total shapes 1 circles and 1 lines and The sketch looks like a Medium circle is on the left of a Medium line ,3
This scketch contains 3 Total shapes 2 squares and 1 triangles and The sketch looks like a Medium triangle is above a Large square and a Medium triangle is above a Medium square ,1
This scketch contains 1 Total shapes 1 circles and The sketch looks like ,3
This scketch contains 2 Total shapes 1 circles and 1 lines and The sketch looks like a Large circle is on the right of a Medium line ,3
This scketch contains 4 Total shapes 2 squares and 2 lines and The sketch looks like a Medium square is above a Medium square and a Medium square is on the left of a Small line and a Small line is on the right of a Small line ,2
This scketch contains 2 Total shapes 1 circles and 1 lines and The sketch looks like a Medium circle is above a Medium line ,3
This scketch contains 4 Total shapes 2 circles and 2 lines and The sketch looks like a Medium circle is on the left of a Medium circle and a Medium circle is on the right of a Medium line and a Medium line is on the right of a Medium line ,0
This scketch contains 3 Total shapes 1 circles and 2 lines and The sketch looks like a Large circle is on the right of a Medium line and a Medium line is above a Medium line ,3
This scketch contains 3 Total shapes 3 squares and The sketch looks like a Large square is above a Medium square and a Medium square is inside a Large square ,2
This scketch contains 4 Total shapes 4 squares and The sketch looks like a Large square is on the right of a Medium square and a Medium square is on the right of a Medium square and a Medium square is on the left of a Small square ,2
This scketch contains 1 Total shapes 1 squares and The sketch looks like ,2
This scketch contains 2 Total shapes 1 squares and 1 triangles and The sketch looks like a Medium triangle is above a Large square ,1
This scketch contains 4 Total shapes 3 circles and 1 squares and The sketch looks like a Small circle is inside a Large square and a Small circle is inside a Large square and a Small circle is above a Small circle ,4
This scketch contains 2 Total shapes 1 circles and 1 lines and The sketch looks like a Large circle is on the right of a Medium line ,3
This scketch contains 7 Total shapes 7 squares and The sketch looks like None and a Medium square is above a Medium square and a Medium square is inside a Large square and a Large square is above a Extra Large square and a Large square is above a Extra Large square and a Large square is on the left of a Large square ,2
This scketch contains 2 Total shapes 1 squares and 1 triangles and The sketch looks like a Medium triangle is above a Large square ,1
This scketch contains 4 Total shapes 2 circles and 2 squares and The sketch looks like a Small circle is inside a Large square and a Small circle is inside a Large square and a Medium square is above a Small circle ,4
This scketch contains 2 Total shapes 1 circles and 1 lines and The sketch looks like a Medium circle is above a Medium line ,3
This scketch contains 2 Total shapes 1 circles and 1 lines and The sketch looks like a Large circle is on the right of a Medium line ,3
This scketch contains 3 Total shapes 3 squares and The sketch looks like a Large square is above a Large square and a Medium square is inside a Large square ,2
This scketch contains 2 Total shapes 1 circles and 1 lines and The sketch looks like a Large circle is on the right of a Medium line ,3
This scketch contains 2 Total shapes 1 squares and 1 triangles and The sketch looks like a Large triangle is above a Large square ,1
This scketch contains 3 Total shapes 2 circles and 1 lines and The sketch looks like a Large circle is on the right of a Medium line and a Small circle is above a Medium line ,3
This scketch contains 5 Total shapes 2 circles and 2 lines and 1 triangles and The sketch looks like a Medium circle is on the right of a Medium circle and a Medium circle is on the left of a Medium line and a Medium line is above a Small line and a Medium triangle is above a Small line ,0
This scketch contains 2 Total shapes 1 circles and 1 lines and The sketch looks like a Medium circle is above a Medium line ,3
This scketch contains 1 Total shapes 1 stars and The sketch looks like ,2
This scketch contains 2 Total shapes 1 circles and 1 lines and The sketch looks like a Large circle is on the right of a Medium line ,3
This scketch contains 0 Total shapes The sketch looks like ,4
This scketch contains 2 Total shapes 1 squares and 1 triangles and The sketch looks like a Large triangle is above a Large square ,1
This scketch contains 4 Total shapes 1 circles and 1 squares and 2 lines and The sketch looks like a Small circle is inside a Medium square and a Small circle is above a Medium line and a Medium line is above a Medium line ,4
This scketch contains 0 Total shapes The sketch looks like ,2
This scketch contains 1 Total shapes 1 squares and The sketch looks like ,1
This scketch contains 2 Total shapes 1 squares and 1 triangles and The sketch looks like a Large triangle is above a Extra Large square ,1
